text,code
190 write a program to find out how many numbers in the array are smaller than each element using comb sort,"def getNextGap(gap):
    gap = (gap * 10)//13
    if gap < 1:
        return 1
    return gap
  
def combSort(arr):
    n = len(arr)
    gap = n
    swapped = True
    while gap !=1 or swapped == 1:
        gap = getNextGap(gap)
        swapped = False
        for i in range(0, n-gap):
            if arr[i] > arr[i + gap]:
                arr[i], arr[i + gap]=arr[i + gap], arr[i]
                swapped = True
    return arr


arr = [6,5,4,8]
arr2 = combSort(arr.copy())
print([arr2.index(i) for i in arr])








"
191 Write a python program to sort an array in non-decreasing order using Pigeonhole Sort,"def pigeonhole_sort(a):
    my_min = min(a)
    my_max = max(a)
    size = my_max - my_min + 1
  
    holes = [0] * size
  
    for x in a:
        assert type(x) is int, ""integers only please""
        holes[x - my_min] += 1
  
    i = 0
    for count in range(size):
        while holes[count] > 0:
            holes[count] -= 1
            a[i] = count + my_min
            i += 1
    return a


arr = [9,4,3,5,6,1,2,7]
print(pigeonhole_sort(arr))








"
192 write a program to sort an array in descending order using pigeonhole sort,"def pigeonhole_sort(a):
    my_min = min(a)
    my_max = max(a)
    size = my_max - my_min + 1
  
    holes = [0] * size
  
    for x in a:
        assert type(x) is int, ""integers only please""
        holes[x - my_min] += 1
  
    i = 0
    for count in range(size):
        while holes[count] > 0:
            holes[count] -= 1
            a[i] = count + my_min
            i += 1
    return a[::-1]


arr = [9,4,3,5,6,1,2,7]
print(pigeonhole_sort(arr))








"
"193 write a program to find the element that appears at least half size of the array using Pigeonhole Sort, assume that this element always exists in the array","def pigeonhole_sort(a):
    my_min = min(a)
    my_max = max(a)
    size = my_max - my_min + 1
  
    holes = [0] * size
  
    for x in a:
        assert type(x) is int, ""integers only please""
        holes[x - my_min] += 1
  
    i = 0
    for count in range(size):
        while holes[count] > 0:
            holes[count] -= 1
            a[i] = count + my_min
            i += 1
    return a


arr = [2,2,1,1,1,2,2]
arr = pigeonhole_sort(arr)
print(arr[len(arr)//2])








"
194 Write a Python program to check if any value appears at least twice in the array using pigeonhole sort,"def pigeonhole_sort(a):
    my_min = min(a)
    my_max = max(a)
    size = my_max - my_min + 1
  
    holes = [0] * size
  
    for x in a:
        assert type(x) is int, ""integers only please""
        holes[x - my_min] += 1
  
    i = 0
    for count in range(size):
        while holes[count] > 0:
            holes[count] -= 1
            a[i] = count + my_min
            i += 1
    return a


arr = [1,2,3,1]
arr = pigeonhole_sort(arr)
for i in range(len(arr)-1):
    if arr[i] == arr[i+1]:
        print(""A value appears at least twice in the array"")
        break
    else:
        if (i+1 == len(arr)-1):
            print(""No value appear twice in the array"")








"
196 write a python program to find three numbers in the array whose product is maximum using Pigeonhole Sort,"def pigeonhole_sort(a):
    my_min = min(a)
    my_max = max(a)
    size = my_max - my_min + 1
  
    holes = [0] * size
  
    for x in a:
        assert type(x) is int, ""integers only please""
        holes[x - my_min] += 1
  
    i = 0
    for count in range(size):
        while holes[count] > 0:
            holes[count] -= 1
            a[i] = count + my_min
            i += 1
    return a


arr = [1,2,3,4]
arr = pigeonhole_sort(arr)
print(max(arr[-1] * arr[-2] * arr[-3], arr[0] * arr[1] * arr[-1]))








"
198 write a program to print an array of the squares of each number sorted in ascending order of a given array using Pigeonhole Sort,"def pigeonhole_sort(a):
    my_min = min(a)
    my_max = max(a)
    size = my_max - my_min + 1
  
    holes = [0] * size
  
    for x in a:
        assert type(x) is int, ""integers only please""
        holes[x - my_min] += 1
  
    i = 0
    for count in range(size):
        while holes[count] > 0:
            holes[count] -= 1
            a[i] = count + my_min
            i += 1
    return a


arr = [-2,-1,0,3,4]
for i in range(len(arr)):
    arr[i] *= arr[i]
print(pigeonhole_sort(arr))








"
199 Write a Python program to find the average value of the remaining integers after removing the smallest and the largest 5% of the elements in an array using Pigeonhole Sort,"def pigeonhole_sort(a):
    my_min = min(a)
    my_max = max(a)
    size = my_max - my_min + 1
  
    holes = [0] * size
  
    for x in a:
        assert type(x) is int, ""integers only please""
        holes[x - my_min] += 1
  
    i = 0
    for count in range(size):
        while holes[count] > 0:
            holes[count] -= 1
            a[i] = count + my_min
            i += 1
    return a


arr = [1,3,3,2,2,2,2,2,2,2,2,3,3,1]
arr = pigeonhole_sort(arr)
start = int(len(arr)*5/100)
arr2 = arr[start:len(arr)-start]
print(sum(arr2)/len(arr2))








"
202 Write a python program to sort an array in descending order using Cocktail Sort,"def cocktailSort(a):
    n = len(a)
    swapped = True
    start = 0
    end = n-1
    while (swapped == True):
        swapped = False
        for i in range(start, end):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True
 
        if (swapped == False):
            break
 
        swapped = False
        end = end-1


        for i in range(end-1, start-1, -1):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True


        start = start + 1


arr = [9,4,3,5,6,1,2,7]
cocktailSort(arr)
print(arr[::-1])








"
"203 write a program to find the element that appears more than ⌊n / 2⌋ times in an array using cocktail sort, assume that this element always exists in the array","def cocktailSort(a):
    n = len(a)
    swapped = True
    start = 0
    end = n-1
    while (swapped == True):
        swapped = False
        for i in range(start, end):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True
 
        if (swapped == False):
            break
 
        swapped = False
        end = end-1


        for i in range(end-1, start-1, -1):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True


        start = start + 1


arr = [2,2,1,1,1,2,2]
cocktailSort(arr)
print(arr[len(arr)//2])








"
204 write a Python program to check if any value appears more than once in the array using Cocktail Sort,"def cocktailSort(a):
    n = len(a)
    swapped = True
    start = 0
    end = n-1
    while (swapped == True):
        swapped = False
        for i in range(start, end):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True
 
        if (swapped == False):
            break
 
        swapped = False
        end = end-1


        for i in range(end-1, start-1, -1):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True


        start = start + 1


arr = [1,2,3,1]
cocktailSort(arr)
for i in range(len(arr)-1):
    if arr[i] == arr[i+1]:
        print(""A value appears at least twice in the array"")
        break
    else:
        if (i+1 == len(arr)-1):
            print(""No value appear twice in the array"")








"
205 write a python program to find the third maximum number which is distinct in an array using Cocktail Sort,"def cocktailSort(a):
    n = len(a)
    swapped = True
    start = 0
    end = n-1
    while (swapped == True):
        swapped = False
        for i in range(start, end):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True
 
        if (swapped == False):
            break
 
        swapped = False
        end = end-1


        for i in range(end-1, start-1, -1):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True


        start = start + 1


arr = [2,2,3,1]
cocktailSort(arr)
count = 1
prev = arr[0]
for i in range(len(arr)):
    if arr[i] != prev:
        count += 1
        prev = arr[i]
        if count == 3:
            print(arr[i])








"
"207 Write a python program to find the largest perimeter of a triangle with a non-zero area, formed from three of these lengths in an array using cocktail sort","def cocktailSort(a):
    n = len(a)
    swapped = True
    start = 0
    end = n-1
    while (swapped == True):
        swapped = False
        for i in range(start, end):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True
 
        if (swapped == False):
            break
 
        swapped = False
        end = end-1


        for i in range(end-1, start-1, -1):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True


        start = start + 1


arr = [2,1,2]
cocktailSort(arr)[::-1]
for i in range(len(arr)-2):
    if arr[i] + arr[i+1] > arr[i+2]:
        print(arr[i] + arr[i+1] + arr[i+2])








"
209 write a python program to find the mean of the remaining integers after removing the smallest five percent and the largest five percent of the elements in an array using cocktail sort,"def cocktailSort(a):
    n = len(a)
    swapped = True
    start = 0
    end = n-1
    while (swapped == True):
        swapped = False
        for i in range(start, end):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True
 
        if (swapped == False):
            break
 
        swapped = False
        end = end-1


        for i in range(end-1, start-1, -1):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True


        start = start + 1


arr = [1,3,3,2,2,2,2,2,2,2,2,3,3,1]
cocktailSort(arr)
start = int(len(arr)*5/100)
arr2 = arr[start:len(arr)-start]
print(sum(arr2)/len(arr2))








"
210 Write a program to find out how many integers in the array are smaller than each element using Cocktail Sort,"def cocktailSort(a):
    n = len(a)
    swapped = True
    start = 0
    end = n-1
    while (swapped == True):
        swapped = False
        for i in range(start, end):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True
 
        if (swapped == False):
            break
 
        swapped = False
        end = end-1


        for i in range(end-1, start-1, -1):
            if (a[i] > a[i + 1]):
                a[i], a[i + 1] = a[i + 1], a[i]
                swapped = True


        start = start + 1


arr = [6,5,4,8]
arr2 = arr.copy()
cocktailSort(arr2)
print([arr2.index(i) for i in arr])






"
211 write a program to sort an array in ascending order using Gnome Sort,"def gnomeSort(arr):
    n = len(arr)
    index = 0
    while index < n:
        if index == 0:
            index = index + 1
        if arr[index] >= arr[index - 1]:
            index = index + 1
        else:
            arr[index], arr[index-1] = arr[index-1], arr[index]
            index = index - 1
 
    return arr


arr = [9,4,3,5,6,1,2,7]
print(gnomeSort(arr))








"
"213 write a python program to find the element that appears more than ⌊n / 2⌋ times in the array using gnome sort, assume that this element always exists in the array","def gnomeSort(arr):
    n = len(arr)
    index = 0
    while index < n:
        if index == 0:
            index = index + 1
        if arr[index] >= arr[index - 1]:
            index = index + 1
        else:
            arr[index], arr[index-1] = arr[index-1], arr[index]
            index = index - 1
 
    return arr


arr = [2,2,1,1,1,2,2]
arr = gnomeSort(arr)
print(arr[len(arr)//2])








"
214 write a program to check if any value appears more than once in the array using Gnome Sort,"def gnomeSort(arr):
    n = len(arr)
    index = 0
    while index < n:
        if index == 0:
            index = index + 1
        if arr[index] >= arr[index - 1]:
            index = index + 1
        else:
            arr[index], arr[index-1] = arr[index-1], arr[index]
            index = index - 1
 
    return arr


arr = [1,2,3,1]
arr = gnomeSort(arr)
for i in range(len(arr)-1):
    if arr[i] == arr[i+1]:
        print(""A value appears at least twice in the array"")
        break
    else:
        if (i+1 == len(arr)-1):
            print(""No value appear twice in the array"")








"
215 write a program to find the third distinct largest number in this array using gnome sort,"def gnomeSort(arr):
    n = len(arr)
    index = 0
    while index < n:
        if index == 0:
            index = index + 1
        if arr[index] >= arr[index - 1]:
            index = index + 1
        else:
            arr[index], arr[index-1] = arr[index-1], arr[index]
            index = index - 1
 
    return arr


arr = [2,2,3,1]
arr = gnomeSort(arr)
count = 1
prev = arr[0]
for i in range(len(arr)):
    if arr[i] != prev:
        count += 1
        prev = arr[i]
        if count == 3:
            print(arr[i])








"
216 write a program to find 3 numbers whose product is the largest in an array using Gnome Sort,"def gnomeSort(arr):
    n = len(arr)
    index = 0
    while index < n:
        if index == 0:
            index = index + 1
        if arr[index] >= arr[index - 1]:
            index = index + 1
        else:
            arr[index], arr[index-1] = arr[index-1], arr[index]
            index = index - 1
 
    return arr


arr = [1,2,3,4]
arr = gnomeSort(arr)
print(max(arr[-1] * arr[-2] * arr[-3], arr[0] * arr[1] * arr[-1]))








"
218 Write a program to print an array of the squares of each number sorted in non-decreasing order of a given array using Gnome Sort,"def gnomeSort(arr):
    n = len(arr)
    index = 0
    while index < n:
        if index == 0:
            index = index + 1
        if arr[index] >= arr[index - 1]:
            index = index + 1
        else:
            arr[index], arr[index-1] = arr[index-1], arr[index]
            index = index - 1
 
    return arr


arr = [-2,-1,0,3,4]
for i in range(len(arr)):
    arr[i] *= arr[i]
print(gnomeSort(arr))








"
220 write a program to find out the number of integers in the array that are smaller than each element using Gnome Sort,"def gnomeSort(arr):
    n = len(arr)
    index = 0
    while index < n:
        if index == 0:
            index = index + 1
        if arr[index] >= arr[index - 1]:
            index = index + 1
        else:
            arr[index], arr[index-1] = arr[index-1], arr[index]
            index = index - 1
 
    return arr


arr = [6,5,4,8]
arr2 = gnomeSort(arr.copy())
print([arr2.index(i) for i in arr])








"
221 write a python program to sort an array in non-decreasing order using brick sort,"def BrickSort(l):
    n = len(l)
    is_Sorted = 0
    while is_Sorted == 0:
        is_Sorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
                 
        for i in range(0, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
     
    return l


arr = [9,4,3,5,6,1,2,7]
print(BrickSort(arr))








"
222 Write a program to sort an array in descending order using Brick Sort,"def BrickSort(l):
    n = len(l)
    is_Sorted = 0
    while is_Sorted == 0:
        is_Sorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
                 
        for i in range(0, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
     
    return l[::-1]


arr = [9,4,3,5,6,1,2,7]
print(gnomeSort(arr))








"
224 write a program to check if any element appears more than once in the array using Brick Sort,"def BrickSort(l):
    n = len(l)
    is_Sorted = 0
    while is_Sorted == 0:
        is_Sorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
                 
        for i in range(0, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
     
    return l


arr = [1,2,3,1]
arr = BrickSort(arr)
for i in range(len(arr)-1):
    if arr[i] == arr[i+1]:
        print(""A value appears at least twice in the array"")
        break
    else:
        if (i+1 == len(arr)-1):
            print(""No value appear twice in the array"")








"
225 write a program to find the 3rd distinct largest number in this array using brick sort,"def BrickSort(l):
    n = len(l)
    is_Sorted = 0
    while is_Sorted == 0:
        is_Sorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
                 
        for i in range(0, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
     
    return l


arr = [2,2,3,1]
arr = BrickSort(arr)
count = 1
prev = arr[0]
for i in range(len(arr)):
    if arr[i] != prev:
        count += 1
        prev = arr[i]
        if count == 3:
            print(arr[i])








"
226 write a program to find three numbers with the largest product in an array using Brick Sort,"def BrickSort(l):
    n = len(l)
    is_Sorted = 0
    while is_Sorted == 0:
        is_Sorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
                 
        for i in range(0, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
     
    return l


arr = [1,2,3,4]
arr = BrickSort(arr)
print(max(arr[-1] * arr[-2] * arr[-3], arr[0] * arr[1] * arr[-1]))








"
"227 Write a python program to find the maximum perimeter of a triangle with a non-zero area, with the three lengths from an array using brick sort","def BrickSort(l):
    n = len(l)
    is_Sorted = 0
    while is_Sorted == 0:
        is_Sorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
                 
        for i in range(0, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
     
    return l


arr = [2,1,2]
arr = BrickSort(arr)[::-1]
for i in range(len(arr)-2):
    if arr[i] + arr[i+1] > arr[i+2]:
        print(arr[i] + arr[i+1] + arr[i+2])








"
229 write a program to find the average value of the remaining integers in the array after removing the smallest 5 percent and the largest 5 percent of the elements using Brick Sort,"def BrickSort(l):
    n = len(l)
    is_Sorted = 0
    while is_Sorted == 0:
        is_Sorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
                 
        for i in range(0, n-1, 2):
            if l[i] > l[i+1]:
                l[i], l[i+1] = l[i+1], l[i]
                is_Sorted = 0
     
    return l


arr = [1,3,3,2,2,2,2,2,2,2,2,3,3,1]
arr = BrickSort(arr)
start = int(len(arr)*5/100)
arr2 = arr[start:len(arr)-start]
print(sum(arr2)/len(arr2))




"
232 Write an Odd-Even Sort program in Python to sort an array in descending order,"def oddEvenSort(arr):
    n = len(arr)
    isSorted = 0
    while isSorted == 0:
        isSorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
                 
        for i in range(0, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
     
    return arr

arr = [9,4,3,5,6,1,2,7]
print(oddEvenSort(arr))




"
235 write a Python program to use odd-even sort to determine the third distinct maximum number in an array,"def oddEvenSort(arr):
    n = len(arr)
    isSorted = 0
    while isSorted == 0:
        isSorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
                 
        for i in range(0, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
     
    return arr

arr = [2,2,3,1]
arr = oddEvenSort(arr)
count = 1
prev = arr[0]
for i in range(len(arr)):
    if arr[i] != prev:
        count += 1
        prev = arr[i]
        if count == 3:
            print(arr[i])




"
236 Write python code to locate three values in an array whose products are the highest using the Odd-Even sort,"def oddEvenSort(arr):
    n = len(arr)
    isSorted = 0
    while isSorted == 0:
        isSorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
                 
        for i in range(0, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
     
    return arr

arr = [1,2,3,4]
arr = oddEvenSort(arr)
print(max(arr[-1] * arr[-2] * arr[-3], arr[0] * arr[1] * arr[-1]))




"
237 write python code that uses odd-even sort function to determine the largest perimeter of a triangle with a non-zero area generated from three of these lengths,"def oddEvenSort(arr):
    n = len(arr)
    isSorted = 0
    while isSorted == 0:
        isSorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
                 
        for i in range(0, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
     
    return arr

arr = [2,1,2]
arr = oddEvenSort(arr)[::-1]
for i in range(len(arr)-2):
    if arr[i] + arr[i+1] > arr[i+2]:
        print(arr[i] + arr[i+1] + arr[i+2])




"
238 Write a python program that uses the odd-even sort to display an array of each number's squares sorted in non-decreasing order from a specified array,"def oddEvenSort(arr):
    n = len(arr)
    isSorted = 0
    while isSorted == 0:
        isSorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
                 
        for i in range(0, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
     
    return arr

arr = [-2,-1,0,3,4]
for i in range(len(arr)):
    arr[i] *= arr[i]
print(oddEvenSort(arr))




"
"239 Use the odd-even sort function to remove the smallest 5% and the largest 5% of the entries in an array, and find the mean of the remaining numbers","def oddEvenSort(arr):
    n = len(arr)
    isSorted = 0
    while isSorted == 0:
        isSorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
                 
        for i in range(0, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
     
    return arr

arr = [1,3,3,2,2,2,2,2,2,2,2,3,3,1]
arr = oddEvenSort(arr)
start = int(len(arr)*5/100)
arr2 = arr[start:len(arr)-start]
print(sum(arr2)/len(arr2))




"
240 Use the Odd-Even sort function in Python to determine the number of numbers in the array that are smaller than each entry,"def oddEvenSort(arr):
    n = len(arr)
    isSorted = 0
    while isSorted == 0:
        isSorted = 1
        temp = 0
        for i in range(1, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
                 
        for i in range(0, n-1, 2):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                isSorted = 0
     
    return arr

arr = [6,5,4,8]
arr2 = oddEvenSort(arr.copy())
print([arr2.index(i) for i in arr])




"
241 write a python program to use permutation sort to sort an array in ascending order,"import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def PermutationSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [9,4,3,5,6,1,2,7]
print(PermutationSort(arr))




"
243 Write a python program to find the element that appears more than ⌊n / 2⌋ times in an array using permutation sort assuming that this element always exists in the array,"import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def PermutationSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [2,2,1,1,1,2,2]
arr = PermutationSort(arr)
print(arr[len(arr)//2])




"
"246 In an array, use permutation sort to identify three numbers with the maximum product","import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def PermutationSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [1,2,3,4]
arr = PermutationSort(arr)
print(max(arr[-1] * arr[-2] * arr[-3], arr[0] * arr[1] * arr[-1]))




"
"247 Utilizing Permutation Sort, write python code to determine the largest perimeter of a triangle with a non-zero area generated from three of these lengths","import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def PermutationSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [2,1,2]
arr = PermutationSort(arr)[::-1]
for i in range(len(arr)-2):
    if arr[i] + arr[i+1] > arr[i+2]:
        print(arr[i] + arr[i+1] + arr[i+2])




"
"248 Write python code that uses permutation sort to display an array of the squares of each number from a specified array, sorted in non-decreasing order","import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def PermutationSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [-2,-1,0,3,4]
for i in range(len(arr)):
    arr[i] *= arr[i]
print(PermutationSort(arr))




"
249 write a python program to use permutation sort to determine the mean of the remaining integers after the smallest 5% and largest 5% of the array's entries are deleted,"import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def PermutationSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [1,3,3,2,2,2,2,2,2,2,2,3,3,1]
arr = PermutationSort(arr)
start = int(len(arr)*5/100)
arr2 = arr[start:len(arr)-start]
print(sum(arr2)/len(arr2))




"
250 Write a Python program that uses permutation sort to determine the number of numbers in the array that are smaller than each entry,"import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def PermutationSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [6,5,4,8]
arr2 = PermutationSort(arr.copy())
print([arr2.index(i) for i in arr])




"
251 write python code to use the Bogo Sort algorithm to sort an array in ascending order,"import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def BogoSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [9,4,3,5,6,1,2,7]
print(BogoSort(arr))




"
252 Write a python program to sort an array using bogo sort in descending order,"import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def BogoSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [9,4,3,5,6,1,2,7]
print(BogoSort(arr))




"
254 Use bogo sort to determine if any value appears at least twice in an array,"import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def BogoSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [1,2,3,1]
arr = BogoSort(arr)
for i in range(len(arr)-1):
    if arr[i] == arr[i+1]:
        print(""A value appears at least twice in the array"")
        break
    else:
        if (i+1 == len(arr)-1):
            print(""No value appear twice in the array"")




"
257 Write python code that uses Bogo Sort algorithm to determine the biggest perimeter of a triangle with a non-zero area built from three of these lengths,"import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def BogoSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [2,1,2]
arr = BogoSort(arr)[::-1]
for i in range(len(arr)-2):
    if arr[i] + arr[i+1] > arr[i+2]:
        print(arr[i] + arr[i+1] + arr[i+2])




"
258 write a python program that uses bogo sort algorithm to print an array of each number's squares sorted in non-decreasing order from a provided array,"import random

def is_sorted(l):
    n = len(l)
    for i in range(0, n-1):
        if (l[i] > l[i+1] ):
            return False
    return True
 
def shuffle(l):
    n = len(l)
    for i in range (0,n):
        r = random.randint(0,n-1)
        l[i], l[r] = l[r], l[i]
 
def BogoSort(l):
    n = len(l)
    while (is_sorted(l)== False):
        shuffle(l)
    return l

arr = [-2,-1,0,3,4]
for i in range(len(arr)):
    arr[i] *= arr[i]
print(BogoSort(arr))




"
